soc_code,title,aai,aai_manus,rank,frey_probability,label,occupation,claude_usage,employment_2025,median_wage_2025,employment_2010,median_wage_2010,education_level,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,rl_feasibility,cognitive_ability_share
29-1011,Chiropractors,0.067656414430813,0.079015700047589,100.0,0.027,,Chiropractors,0.0092506938020351,39630.0,79200.0,26250.0,67200.0,Doctoral or professional degree,0.1818181818181818,0.4545454545454546,0.7272727272727273,0.0909090909090909,0.3181818181818182,0.5454545454545454,28.018181818181816,0.4903966443446906
29-1021,"Dentists, General",0.0626007189134189,0.0695467136121703,19.0,0.0044,0.0,"Dentists, general",0.008273507837031374,124390.0,170950.0,87700.0,141040.0,Doctoral or professional degree,0.05,0.25,0.45,0.15,0.225,0.3,14.790000000000001,0.47483487450462347
29-1022,Oral and Maxillofacial Surgeons,0.0405755505840861,0.0411421625059409,9.0,0.0036,,Oral and maxillofacial surgeons,,4910.0,352220.0,5330.0,,Doctoral or professional degree,0.0,0.04,0.08,0.0,0.08,0.16,6.142857142857143,0.47692096973017384
29-1023,Orthodontists,0.0734903627098185,0.0840244553305886,94.0,0.023,,Orthodontists,0.0039087438600148,6210.0,289140.0,5580.0,,Doctoral or professional degree,0.0,0.3,0.6000000000000001,0.0,0.2,0.4,30.05454545454546,0.5041834752726729
29-1024,Prosthodontists,0.0514056339692402,0.0560199364640042,141.0,0.055,,Prosthodontists,0.002214954854008367,870.0,311180.0,670.0,118400.0,Doctoral or professional degree,0.0,0.0454545454545454,0.0909090909090909,0.0,0.0909090909090909,0.1818181818181818,2.5500000000000003,0.47614227877385773
29-1031,Dietitians and Nutritionists,0.0971110148934161,0.1132283894175556,11.0,0.0039,,Dietitians and nutritionists,0.0212212218733306,77570.0,76400.0,53510.0,53250.0,Bachelor's degree,0.1463414634146341,0.5487804878048781,0.951219512195122,0.2682926829268293,0.4634146341463415,0.6585365853658537,35.332142857142856,0.590346855808321
29-1041,Optometrists,0.0733350419047345,0.0786262061872239,188.0,0.14,,Optometrists,0.005537387135021,42790.0,136570.0,26480.0,94990.0,Doctoral or professional degree,0.0,0.3,0.6000000000000001,0.0,0.05,0.1,24.31,0.5244587609558767
29-1051,Pharmacists,0.1031741232386516,0.1148612977958485,54.0,0.012,,Pharmacists,0.011769662067378018,321970.0,140910.0,268030.0,111570.0,Doctoral or professional degree,0.1142857142857142,0.4285714285714285,0.7428571428571429,0.2857142857142857,0.3999999999999999,0.5142857142857142,36.464999999999996,0.5271772228989037
29-1071,Physician Assistants,0.0922038265368605,0.0997767770860534,190.0,0.14,,Physician assistants,0.00781748772002965,162150.0,135880.0,81420.0,86410.0,Master's degree,0.0,0.375,0.75,0.0,0.125,0.25,23.941666666666666,0.5087770840984209
29-1081,Podiatrists,0.0449849265072451,0.0472481173919822,23.0,0.0046,,Podiatrists,,9680.0,160300.0,9310.0,118030.0,Doctoral or professional degree,0.0,0.2857142857142857,0.5714285714285714,0.1904761904761904,0.2857142857142857,0.3809523809523809,18.927272727272726,0.522962962962963
29-1122,Occupational Therapists,0.1070911827549078,0.1217368907595836,6.0,0.0035,,Occupational therapists,0.005341949942020267,162450.0,100330.0,100300.0,72320.0,Master's degree,0.1212121212121212,0.303030303030303,0.4848484848484848,0.1212121212121212,0.3939393939393939,0.6666666666666667,22.805882352941175,0.5080590748931704
29-1123,Physical Therapists,0.1062978193755862,0.1193122629328083,90.0,0.021,,Physical therapists,0.007513474308695167,267330.0,102760.0,180280.0,76310.0,Doctoral or professional degree,0.0851063829787234,0.1914893617021276,0.2978723404255319,0.1276595744680851,0.3404255319148936,0.5531914893617021,22.508333333333336,0.48139668002289643
29-1124,Radiation Therapists,0.0853998380621097,0.0886622784676417,248.0,0.34,,Radiation therapists,0.0027795511893438335,17070.0,105310.0,16590.0,74980.0,Associate's degree,0.048780487804878,0.2804878048780488,0.5121951219512195,0.024390243902439,0.1707317073170731,0.3170731707317073,24.55909090909091,0.46497267371708434
29-1125,Recreational Therapists,0.1024222311543974,0.1184787406858952,1.0,0.0028,,Recreational therapists,0.0044299097080168,14930.0,61960.0,20830.0,39410.0,Bachelor's degree,0.0909090909090909,0.3181818181818182,0.5454545454545454,0.0909090909090909,0.3636363636363636,0.6363636363636364,24.1,0.48091375846417145
29-1126,Respiratory Therapists,0.0857898530942986,0.0962609959056816,150.0,0.066,,Respiratory therapists,0.0330506008607922,139790.0,82280.0,109270.0,54280.0,Associate's degree,0.0952380952380952,0.2023809523809523,0.3095238095238095,0.0952380952380952,0.1904761904761904,0.2857142857142857,14.072727272727274,0.4681300126635711
29-1127,Speech-Language Pathologists,0.1070391989651957,0.1237853189940965,31.0,0.0064,,Speech-language pathologists,0.008164931618697633,183390.0,97870.0,112530.0,66920.0,Master's degree,0.1707317073170731,0.4512195121951219,0.7317073170731707,0.0975609756097561,0.3902439024390244,0.6829268292682927,30.004347826086956,0.5670884035780482
29-1128,Exercise Physiologists,0.0853473406907148,0.1027599582035087,,,,Exercise Physiologists,0.012573126083047738,8560.0,59460.0,16170.0,47950.0,Bachelor's degree,0.04,0.26,0.48,0.28,0.34,0.4,27.656,0.496742671009772
29-1131,Veterinarians,0.0745918751136828,0.0787584050728456,122.0,0.038,,Veterinarians,0.007383182846694667,83900.0,130100.0,54480.0,82040.0,Doctoral or professional degree,0.081081081081081,0.2702702702702703,0.4594594594594595,0.027027027027027,0.2297297297297297,0.4324324324324324,15.00952380952381,0.4954608177790688
29-1141,Registered Nurses,0.1092259699751679,0.1187595754103377,,,,Registered Nurses,0.004201899649515925,3379720.0,97550.0,,,Bachelor's degree,0.0476190476190476,0.3333333333333333,0.6190476190476191,0.1904761904761904,0.3809523809523809,0.5714285714285714,22.477777777777778,0.48494822738805454
29-1151,Nurse Anesthetists,0.0733188852389574,0.0791112083055649,,,,Nurse Anesthetists,,51840.0,236590.0,,,Master's degree,0.0,0.1666666666666666,0.3333333333333333,0.0,0.125,0.25,15.920833333333334,0.49989706992383176
29-1161,Nurse Midwives,0.0821957732589734,0.095018428304921,,,,Nurse Midwives,0.00485987153261844,7920.0,134040.0,,,Master's degree,0.1951219512195122,0.3902439024390244,0.5853658536585367,0.0975609756097561,0.2926829268292683,0.4878048780487805,27.59047619047619,0.5111774557634894
29-1171,Nurse Practitioners,0.0991564243105989,0.1071520123806503,,,,Nurse Practitioners,0.01446235228205491,323040.0,132300.0,,,Master's degree,0.037037037037037,0.4814814814814814,0.9259259259259258,0.074074074074074,0.3148148148148147,0.5555555555555556,29.433333333333334,0.5053479749001711
29-1181,Audiologists,0.0829540130288596,0.0993036917851337,5.0,0.0033,,Audiologists,0.0025406835090096003,13660.0,95780.0,12860.0,66660.0,Doctoral or professional degree,0.1363636363636363,0.4545454545454546,0.7727272727272727,0.2272727272727273,0.4545454545454546,0.6818181818181819,29.045454545454547,0.5175458628301742
29-1211,Anesthesiologists,0.076842768119223,0.08840719016438,,,,Anesthesiologists,,38760.0,391490.0,,,Doctoral or professional degree,0.0,0.25,0.5,0.0588235294117647,0.2941176470588235,0.5294117647058824,23.216666666666665,0.5005140859551718
29-1212,Cardiologists,,,,,,Cardiologists,,17290.0,496010.0,,,Doctoral or professional degree,0.0,0.3461538461538461,0.6923076923076923,0.0769230769230769,0.2307692307692307,0.3846153846153846,,
29-1213,Dermatologists,0.0570247889224931,0.0611801614657531,,,,Dermatologists,,11370.0,328730.0,,,Doctoral or professional degree,0.0,0.3823529411764705,0.7647058823529411,0.1764705882352941,0.3235294117647059,0.4705882352941176,20.91111111111111,0.5276885421447146
29-1214,Emergency Medicine Physicians,0.0879273923141317,0.1018024268850538,,,,Emergency Medicine Physicians,,32880.0,335550.0,,,Doctoral or professional degree,0.0588235294117647,0.4411764705882353,0.8235294117647058,0.1764705882352941,0.3529411764705882,0.5294117647058824,14.947058823529412,0.49836002315261424
29-1215,Family Medicine Physicians,0.1163362642423062,0.1292591482786506,,,,Family Medicine Physicians,,107510.0,244180.0,,,Doctoral or professional degree,0.0,0.4375,0.875,0.2083333333333333,0.375,0.5416666666666666,28.724999999999998,0.5633138931053767
29-1216,General Internal Medicine Physicians,0.0989569013884121,0.1114810629256426,,,,General Internal Medicine Physicians,,67150.0,256560.0,,,Doctoral or professional degree,0.0,0.4571428571428571,0.9142857142857144,0.2857142857142857,0.3714285714285714,0.4571428571428571,22.8,0.5500152485513875
29-1217,Neurologists,0.0756467478816928,0.0875807424770205,,,,Neurologists,,10590.0,248560.0,,,Doctoral or professional degree,0.0434782608695652,0.4565217391304347,0.8695652173913043,0.1304347826086956,0.3695652173913043,0.6086956521739131,23.5625,0.5892016907249382
29-1218,Obstetricians and Gynecologists,0.0975799115596628,0.1078809113883684,,,,Obstetricians and Gynecologists,,21260.0,292910.0,,,Doctoral or professional degree,0.0,0.3928571428571428,0.7857142857142857,0.1785714285714285,0.3035714285714285,0.4285714285714285,27.126666666666665,0.5069863110858928
29-1221,"Pediatricians, General",0.097229650304875,0.1122947969507406,,,,"Pediatricians, General",,39390.0,210040.0,,,Doctoral or professional degree,0.0,0.4833333333333333,0.9666666666666668,0.2333333333333333,0.3666666666666667,0.5,20.99411764705882,0.5618422093851388
29-1222,"Physicians, Pathologists",0.0810551676329568,0.0899814415198416,,,,"Physicians, Pathologists",,11110.0,312400.0,,,Doctoral or professional degree,0.0606060606060606,0.4696969696969697,0.8787878787878788,0.0606060606060606,0.3181818181818182,0.5757575757575758,30.99473684210526,0.5552475552475553
29-1223,Psychiatrists,0.0943638340813439,0.1031648438096799,,,,Psychiatrists,,27980.0,281870.0,,,Doctoral or professional degree,0.0869565217391304,0.4782608695652174,0.8695652173913043,0.2608695652173913,0.5217391304347826,0.7826086956521738,26.383333333333336,0.5735282176207875
29-1224,Radiologists,0.0937891659520502,0.1014312358856847,,,,Radiologists,,26770.0,420860.0,,,Doctoral or professional degree,0.0,0.4888888888888889,0.977777777777778,0.3111111111111111,0.5111111111111112,0.7111111111111111,33.98823529411764,0.5282384901344009
29-1241,"Ophthalmologists, Except Pediatric",0.0740511832131639,0.0843624312219223,,,,"Ophthalmologists, Except Pediatric",,8950.0,300080.0,,,Doctoral or professional degree,0.0588235294117647,0.4264705882352941,0.7941176470588235,0.1176470588235294,0.3382352941176471,0.5588235294117647,25.866666666666667,0.4926600516514883
29-1242,"Orthopedic Surgeons, Except Pediatric",,,,,,"Orthopedic Surgeons, Except Pediatric",,14100.0,358550.0,,,Doctoral or professional degree,0.0666666666666666,0.3333333333333333,0.6,0.0666666666666666,0.2333333333333333,0.4,,
29-1243,Pediatric Surgeons,,,,,,Pediatric Surgeons,,1190.0,559030.0,,,Doctoral or professional degree,0.1111111111111111,0.3611111111111111,0.611111111111111,0.0555555555555555,0.2222222222222222,0.3888888888888888,,
29-1291,Acupuncturists,0.0807074859278172,0.0901916167455877,,,,Acupuncturists,,7830.0,76040.0,,,Master's degree,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3055555555555555,0.4444444444444444,27.62222222222222,0.508742852407392
29-1292,Dental Hygienists,0.0550506282843508,0.0584384384377704,,,,Dental Hygienists,,222740.0,98100.0,,,Associate's degree,0.0625,0.1875,0.3125,0.0,0.09375,0.1875,9.8125,0.46069243280923244
29-2011,Medical and Clinical Laboratory Technologists,0.1045467917658674,0.1124396527816266,533.0,0.9,,Medical and clinical laboratory technologists,0.01205196023504575,,,164430.0,56130.0,,0.0714285714285714,0.2321428571428571,0.3928571428571428,0.1428571428571428,0.2321428571428571,0.3214285714285714,21.30666666666667,0.4994238801670747
29-2012,Medical and Clinical Laboratory Technicians,0.0970462488706372,0.1027947539532813,288.0,0.47,,Medical and clinical laboratory technicians,0.038240544097145245,,,156480.0,36280.0,,0.0,0.2142857142857142,0.4285714285714285,0.0,0.0952380952380952,0.1904761904761904,19.23076923076923,0.4783447048353604
29-2031,Cardiovascular Technologists and Technicians,0.0773581701317036,0.0858885119363957,219.0,0.23,,Cardiovascular technologists and technicians,0.004071608187515425,62960.0,74310.0,48720.0,49410.0,Associate's degree,0.0857142857142857,0.3571428571428571,0.6285714285714286,0.1142857142857142,0.1714285714285714,0.2285714285714285,20.242857142857144,0.4794259774491141
29-2032,Diagnostic Medical Sonographers,0.1065651114795591,0.1190562180463815,251.0,0.35,,Diagnostic medical sonographers,0.0022149548540084,90160.0,96590.0,53010.0,64380.0,Associate's degree,0.1052631578947368,0.3026315789473684,0.5,0.131578947368421,0.2894736842105263,0.4473684210526315,21.45,0.4661512896467018
29-2033,Nuclear Medicine Technologists,0.088033127102128,0.0977066816577798,180.0,0.13,,Nuclear medicine technologists,0.01055360842204005,17080.0,101370.0,21600.0,68560.0,Associate's degree,0.064516129032258,0.2903225806451612,0.5161290322580645,0.1612903225806451,0.2580645161290322,0.3548387096774194,21.5,0.49566593804175785
29-2034,Radiologic Technologists and Technicians,0.1116962013287569,0.1218814777675764,,,,Radiologic Technologists and Technicians,0.00330940313481254,230490.0,80110.0,,,Associate's degree,0.0,0.3771929824561403,0.7543859649122806,0.1052631578947368,0.2807017543859649,0.4561403508771929,24.34444444444444,0.45650616222413287
29-2035,Magnetic Resonance Imaging Technologists,0.0648165433427388,0.0809507539942707,,,,Magnetic Resonance Imaging Technologists,0.009554707213369568,43390.0,95480.0,,,Associate's degree,0.0444444444444444,0.3222222222222222,0.6,0.1333333333333333,0.2222222222222222,0.3111111111111111,24.254166666666666,0.4708142456036649
29-2036,Medical Dosimetrists,0.0733289498200798,0.0799851840513054,,,,Medical Dosimetrists,,3410.0,147470.0,,,Bachelor's degree,0.15,0.45,0.75,0.1,0.3,0.5,44.89473684210526,0.5467160766380195
29-2042,Emergency Medical Technicians,,,,,,Emergency Medical Technicians,,180510.0,44470.0,,,Postsecondary nondegree award,0.1666666666666666,0.2083333333333333,0.25,0.0,0.2083333333333333,0.4166666666666666,,
29-2043,Paramedics,,,,,,Paramedics,,100610.0,60600.0,,,Postsecondary nondegree award,0.0769230769230769,0.1538461538461538,0.2307692307692307,0.0,0.1923076923076923,0.3846153846153846,,
29-2051,Dietetic Technicians,0.1160799476052792,0.136933150140534,183.0,0.13,,Dietetic technicians,0.013354874855050674,31560.0,37640.0,23890.0,27060.0,Associate's degree,0.1739130434782608,0.5434782608695652,0.9130434782608696,0.0434782608695652,0.4130434782608695,0.7826086956521738,46.36923076923077,0.48305084745762716
29-2052,Pharmacy Technicians,0.1049990990053735,0.1137480042327469,562.0,0.92,,Pharmacy technicians,0.0026058292400099,471680.0,45750.0,333500.0,28400.0,High school diploma or equivalent,0.2941176470588235,0.4264705882352941,0.5588235294117647,0.2352941176470588,0.4264705882352941,0.6176470588235294,27.51904761904762,0.4892372484791764
29-2053,Psychiatric Technicians,0.0766516580819679,0.088537112721857,132.0,0.043,,Psychiatric technicians,0.0022149548540084,156960.0,45130.0,72650.0,28710.0,Postsecondary nondegree award,0.0,0.12,0.24,0.16,0.34,0.52,14.943750000000001,0.479047027782089
29-2055,Surgical Technologists,0.0917019756660497,0.0933890457574266,247.0,0.34,,Surgical technologists,0.0019543719300074,117460.0,64650.0,92260.0,39920.0,Postsecondary nondegree award,0.0333333333333333,0.0666666666666666,0.1,0.0,0.0166666666666666,0.0333333333333333,11.19375,0.45537340619307837
29-2056,Veterinary Technologists and Technicians,0.0885344843178315,0.0904306886177051,106.0,0.029,,Veterinary technologists and technicians,0.00534194994202025,129140.0,47380.0,79870.0,29710.0,Associate's degree,0.0655737704918032,0.1639344262295082,0.2622950819672131,0.0655737704918032,0.1475409836065573,0.2295081967213114,13.625806451612902,0.47133438440590514
29-2057,Ophthalmic Medical Technicians,0.0549306369626248,0.0688776334308963,,,,Ophthalmic Medical Technicians,,71010.0,45570.0,,,Postsecondary nondegree award,0.0526315789473684,0.3289473684210526,0.6052631578947368,0.0263157894736842,0.1052631578947368,0.1842105263157894,10.14,0.48429473684210517
29-2061,Licensed Practical and Licensed Vocational Nurses,0.0990136173959694,0.1045211173818154,144.0,0.058,,Licensed practical and licensed vocational nurses,0.0026058292400099,648410.0,64400.0,730290.0,40380.0,Postsecondary nondegree award,0.0789473684210526,0.25,0.4210526315789473,0.0526315789473684,0.25,0.4473684210526315,13.831818181818182,0.464696339140862
29-2072,Medical Records Specialists,,,,,,Medical Records Specialists,,194720.0,51140.0,,,Postsecondary nondegree award,0.2352941176470588,0.6176470588235294,1.0,0.2352941176470588,0.5588235294117647,0.8823529411764706,,
